date,sales,year,month,day,day_of_week,week_of_year,quarter,is_year_end,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_7,sales_rolling_30
2013-08-26,9248,2013,8,26,0,35,3,0,375.0,13952.0,18111.0,979.0,11743.42857142857,9566.466666666667
2013-08-27,21352,2013,8,27,1,35,3,0,9248.0,11056.0,15314.0,717.0,13214.285714285714,10254.3
2013-08-28,11950,2013,8,28,2,35,3,0,21352.0,14647.0,9337.0,7272.0,12829.0,10410.233333333334
2013-08-29,9015,2013,8,29,3,35,3,0,11950.0,20914.0,18850.0,5762.0,11129.142857142857,10518.666666666666
2013-08-30,8131,2013,8,30,4,35,3,0,9015.0,10335.0,19201.0,6624.0,10814.285714285714,10568.9
2013-08-31,9424,2013,8,31,5,35,3,0,8131.0,15629.0,3206.0,15741.0,9927.857142857143,10358.333333333334
2013-09-01,365,2013,9,1,6,35,3,0,9424.0,375.0,24.0,9885.0,9926.42857142857,10041.0
2013-09-02,12376,2013,9,2,0,36,3,0,365.0,9248.0,13952.0,4221.0,10373.285714285714,10312.833333333334
2013-09-03,22434,2013,9,3,1,36,3,0,12376.0,21352.0,11056.0,3409.0,10527.857142857143,10947.0
2013-09-04,14181,2013,9,4,2,36,3,0,22434.0,11950.0,14647.0,6756.0,10846.57142857143,11194.5
2013-09-05,17986,2013,9,5,3,36,3,0,14181.0,9015.0,20914.0,12374.0,12128.142857142857,11381.566666666668
2013-09-06,14408,2013,9,6,4,36,3,0,17986.0,8131.0,10335.0,12674.0,13024.857142857143,11439.366666666667
2013-09-07,2432,2013,9,7,5,36,3,0,14408.0,9424.0,15629.0,6511.0,12026.0,11303.4
2013-09-08,1058,2013,9,8,6,36,3,0,2432.0,365.0,375.0,9095.0,12125.0,11035.5
2013-09-09,15471,2013,9,9,0,37,3,0,1058.0,12376.0,9248.0,4810.0,12567.142857142857,11390.866666666667
2013-09-10,16155,2013,9,10,1,37,3,0,15471.0,22434.0,21352.0,944.0,11670.142857142857,11897.9
2013-09-11,12805,2013,9,11,2,37,3,0,16155.0,14181.0,11950.0,18111.0,11473.57142857143,11721.033333333333
2013-09-12,17036,2013,9,12,3,37,3,0,12805.0,17986.0,9015.0,15314.0,11337.857142857143,11778.433333333332
2013-09-13,12952,2013,9,13,4,37,3,0,17036.0,14408.0,8131.0,9337.0,11129.857142857143,11898.933333333332
2013-09-14,20744,2013,9,14,5,37,3,0,12952.0,2432.0,9424.0,18850.0,13745.857142857143,11962.066666666668
2013-09-15,1842,2013,9,15,6,37,3,0,20744.0,1058.0,365.0,19201.0,13857.857142857143,11383.433333333332
2013-09-16,20816,2013,9,16,0,38,3,0,1842.0,15471.0,12376.0,3206.0,14621.42857142857,11970.433333333332
2013-09-17,16185,2013,9,17,1,38,3,0,20816.0,16155.0,22434.0,24.0,14625.714285714286,12509.133333333333
2013-09-18,6126,2013,9,18,2,38,3,0,16185.0,12805.0,14181.0,13952.0,13671.57142857143,12248.266666666666
2013-09-19,21464,2013,9,19,3,38,3,0,6126.0,17036.0,17986.0,11056.0,14304.142857142857,12595.2
2013-09-20,23851,2013,9,20,4,38,3,0,21464.0,12952.0,14408.0,14647.0,15861.142857142857,12902.0
2013-09-21,14393,2013,9,21,5,38,3,0,23851.0,20744.0,2432.0,20914.0,14953.857142857143,12684.633333333333
2013-09-22,164,2013,9,22,6,38,3,0,14393.0,1842.0,1058.0,10335.0,14714.142857142857,12345.6
2013-09-23,4633,2013,9,23,0,39,3,0,164.0,20816.0,15471.0,15629.0,12402.285714285714,11979.066666666668
2013-09-24,14082,2013,9,24,1,39,3,0,4633.0,16185.0,16155.0,375.0,12101.857142857143,12435.966666666667
2013-09-25,18284,2013,9,25,2,39,3,0,14082.0,6126.0,12805.0,9248.0,13838.714285714286,12737.166666666666
2013-09-26,17361,2013,9,26,3,39,3,0,18284.0,21464.0,17036.0,21352.0,13252.57142857143,12604.133333333333
2013-09-27,11987,2013,9,27,4,39,3,0,17361.0,23851.0,12952.0,11950.0,11557.714285714286,12605.366666666667
2013-09-28,7037,2013,9,28,5,39,3,0,11987.0,14393.0,20744.0,9015.0,10506.857142857143,12539.433333333332
2013-09-29,998,2013,9,29,6,39,3,0,7037.0,164.0,1842.0,8131.0,10626.0,12301.666666666666
2013-09-30,17000,2013,9,30,0,40,3,0,998.0,4633.0,20816.0,9424.0,12392.714285714286,12554.2
2013-10-01,7365,2013,10,1,1,40,4,0,17000.0,14082.0,16185.0,365.0,11433.142857142857,12787.533333333333
2013-10-02,11095,2013,10,2,2,40,4,0,7365.0,18284.0,6126.0,12376.0,10406.142857142857,12744.833333333334
2013-10-03,26326,2013,10,3,3,40,4,0,11095.0,17361.0,21464.0,22434.0,11686.857142857143,12874.566666666668
2013-10-04,12946,2013,10,4,4,40,4,0,26326.0,11987.0,23851.0,14181.0,11823.857142857143,12833.4
2013-10-05,10811,2013,10,5,5,40,4,0,12946.0,7037.0,14393.0,17986.0,12363.0,12594.233333333334
2013-10-06,73,2013,10,6,6,40,4,0,10811.0,998.0,164.0,14408.0,12230.857142857143,12116.4
2013-10-07,7627,2013,10,7,0,41,4,0,73.0,17000.0,4633.0,2432.0,10891.857142857143,12289.566666666668
2013-10-08,9903,2013,10,8,1,41,4,0,7627.0,7365.0,14082.0,1058.0,11254.42857142857,12584.4
2013-10-09,14510,2013,10,9,2,41,4,0,9903.0,11095.0,18284.0,15471.0,11742.285714285714,12552.366666666667
2013-10-10,5394,2013,10,10,3,41,4,0,14510.0,26326.0,17361.0,16155.0,8752.0,12193.666666666666
2013-10-11,11739,2013,10,11,4,41,4,0,5394.0,12946.0,11987.0,12805.0,8579.57142857143,12158.133333333333
2013-10-12,4576,2013,10,12,5,41,4,0,11739.0,10811.0,7037.0,17036.0,7688.857142857143,11742.8
2013-10-13,1156,2013,10,13,6,41,4,0,4576.0,73.0,998.0,12952.0,7843.571428571428,11349.6
2013-10-14,9139,2013,10,14,0,42,4,0,1156.0,7627.0,17000.0,20744.0,8059.571428571428,10962.766666666666
2013-10-15,17730,2013,10,15,1,42,4,0,9139.0,9903.0,7365.0,1842.0,9177.714285714286,11492.366666666667
2013-10-16,14030,2013,10,16,2,42,4,0,17730.0,14510.0,11095.0,20816.0,9109.142857142857,11266.166666666666
2013-10-17,14107,2013,10,17,3,42,4,0,14030.0,5394.0,26326.0,16185.0,10353.857142857143,11196.9
2013-10-18,12940,2013,10,18,4,42,4,0,14107.0,11739.0,12946.0,6126.0,10525.42857142857,11424.033333333333
2013-10-19,962,2013,10,19,5,42,4,0,12940.0,4576.0,10811.0,21464.0,10009.142857142857,10740.633333333333
2013-10-20,412,2013,10,20,6,42,4,0,962.0,1156.0,73.0,23851.0,9902.857142857143,9959.333333333334
2013-10-21,10369,2013,10,21,0,43,4,0,412.0,9139.0,7627.0,14393.0,10078.57142857143,9825.2
2013-10-22,14937,2013,10,22,1,43,4,0,10369.0,17730.0,9903.0,164.0,9679.57142857143,10317.633333333333
2013-10-23,15582,2013,10,23,2,43,4,0,14937.0,14030.0,14510.0,4633.0,9901.285714285714,10682.6
2013-10-24,3728,2013,10,24,3,43,4,0,15582.0,14107.0,5394.0,14082.0,8418.57142857143,10337.466666666667
2013-10-25,7383,2013,10,25,4,43,4,0,3728.0,12940.0,11739.0,18284.0,7624.714285714285,9974.1
2013-10-26,2370,2013,10,26,5,43,4,0,7383.0,962.0,4576.0,17361.0,7825.857142857143,9474.4
2013-10-27,1591,2013,10,27,6,43,4,0,2370.0,412.0,1156.0,11987.0,7994.285714285715,9127.866666666667
2013-10-28,8589,2013,10,28,0,44,4,0,1591.0,10369.0,9139.0,7037.0,7740.0,9179.6
2013-10-29,12816,2013,10,29,1,44,4,0,8589.0,14937.0,17730.0,998.0,7437.0,9573.533333333333
2013-10-30,13944,2013,10,30,2,44,4,0,12816.0,15582.0,14030.0,17000.0,7203.0,9471.666666666666
2013-10-31,9273,2013,10,31,3,44,4,0,13944.0,3728.0,14107.0,7365.0,7995.142857142857,9535.266666666666
2013-11-01,20912,2013,11,1,4,44,4,1,9273.0,7383.0,12940.0,11095.0,9927.857142857143,9862.5
2013-11-02,3216,2013,11,2,5,44,4,1,20912.0,2370.0,962.0,26326.0,10048.714285714286,9092.166666666666
2013-11-03,0,2013,11,3,6,44,4,1,3216.0,1591.0,412.0,12946.0,9821.42857142857,8660.633333333333
2013-11-04,13805,2013,11,4,0,45,4,1,0.0,8589.0,10369.0,10811.0,10566.57142857143,8760.433333333332
2013-11-05,15751,2013,11,5,1,45,4,1,13805.0,12816.0,14937.0,73.0,10985.857142857143,9283.033333333333
2013-11-06,16334,2013,11,6,2,45,4,1,15751.0,13944.0,15582.0,7627.0,11327.285714285714,9573.266666666666
2013-11-07,8290,2013,11,7,3,45,4,1,16334.0,9273.0,3728.0,9903.0,11186.857142857143,9519.5
2013-11-08,13704,2013,11,8,4,45,4,1,8290.0,20912.0,7383.0,14510.0,10157.142857142857,9492.633333333333
2013-11-09,10235,2013,11,9,5,45,4,1,13704.0,3216.0,2370.0,5394.0,11159.857142857143,9654.0
2013-11-10,480,2013,11,10,6,45,4,1,10235.0,0.0,1591.0,11739.0,11228.42857142857,9278.7
2013-11-11,19650,2013,11,11,0,46,4,1,480.0,13805.0,8589.0,4576.0,12063.42857142857,9781.166666666666
2013-11-12,8936,2013,11,12,1,46,4,1,19650.0,15751.0,12816.0,1156.0,11089.857142857143,10040.5
2013-11-13,19744,2013,11,13,2,46,4,1,8936.0,16334.0,13944.0,9139.0,11577.0,10394.0
2013-11-14,10065,2013,11,14,3,46,4,1,19744.0,8290.0,9273.0,17730.0,11830.57142857143,10138.5
2013-11-15,20258,2013,11,15,4,46,4,1,10065.0,13704.0,20912.0,14030.0,12766.857142857143,10346.1
2013-11-16,7729,2013,11,16,5,46,4,1,20258.0,10235.0,3216.0,14107.0,12408.857142857143,10133.5
2013-11-17,3740,2013,11,17,6,46,4,1,7729.0,480.0,0.0,12940.0,12874.57142857143,9826.833333333334
2013-11-18,12479,2013,11,18,0,47,4,1,3740.0,19650.0,13805.0,962.0,11850.142857142857,10210.733333333334
2013-11-19,24525,2013,11,19,1,47,4,1,12479.0,8936.0,15751.0,412.0,14077.142857142857,11014.5
2013-11-20,5284,2013,11,20,2,47,4,1,24525.0,19744.0,16334.0,10369.0,12011.42857142857,10845.0
2013-11-21,9797,2013,11,21,3,47,4,1,5284.0,10065.0,8290.0,14937.0,11973.142857142857,10673.666666666666
2013-11-22,15233,2013,11,22,4,47,4,1,9797.0,20258.0,13704.0,15582.0,11255.285714285714,10662.033333333333
2013-11-23,6811,2013,11,23,5,47,4,1,15233.0,7729.0,10235.0,3728.0,11124.142857142857,10764.8
2013-11-24,3372,2013,11,24,6,47,4,1,6811.0,3740.0,480.0,7383.0,11071.57142857143,10631.1
2013-11-25,16206,2013,11,25,0,48,4,1,3372.0,12479.0,19650.0,2370.0,11604.0,11092.3
2013-11-26,20901,2013,11,26,1,48,4,1,16206.0,24525.0,8936.0,1591.0,11086.285714285714,11735.966666666667
2013-11-27,14318,2013,11,27,2,48,4,1,20901.0,5284.0,19744.0,8589.0,12376.857142857143,11926.933333333332
2013-11-28,29928,2013,11,28,3,48,4,1,14318.0,9797.0,10065.0,12816.0,15252.714285714286,12497.333333333334
2013-11-29,15183,2013,11,29,4,48,4,1,29928.0,15233.0,20258.0,13944.0,15245.57142857143,12538.633333333333
2013-11-30,7110,2013,11,30,5,48,4,1,15183.0,6811.0,7729.0,9273.0,15288.285714285714,12466.533333333333
2013-12-01,1365,2013,12,1,6,48,4,1,7110.0,3372.0,3740.0,20912.0,15001.57142857143,11814.966666666667
2013-12-02,15643,2013,12,2,0,49,4,1,1365.0,16206.0,12479.0,3216.0,14921.142857142857,12229.2
2013-12-03,19734,2013,12,3,1,49,4,1,15643.0,20901.0,24525.0,0.0,14754.42857142857,12887.0
2013-12-04,17448,2013,12,4,2,49,4,1,19734.0,14318.0,5284.0,13805.0,15201.57142857143,13008.433333333332
2013-12-05,6785,2013,12,5,3,49,4,1,17448.0,29928.0,9797.0,15751.0,11895.42857142857,12709.566666666668
2013-12-06,20783,2013,12,6,4,49,4,1,6785.0,15183.0,15233.0,16334.0,12695.42857142857,12857.866666666667
2013-12-07,7410,2013,12,7,5,49,4,1,20783.0,7110.0,6811.0,8290.0,12738.285714285714,12828.533333333333
2013-12-08,383,2013,12,8,6,49,4,1,7410.0,1365.0,3372.0,13704.0,12598.0,12384.5
2013-12-09,12885,2013,12,9,0,50,4,1,383.0,15643.0,16206.0,10235.0,12204.0,12472.833333333334
2013-12-10,16261,2013,12,10,1,50,4,1,12885.0,19734.0,20901.0,480.0,11707.857142857143,12998.866666666667
2013-12-11,18100,2013,12,11,2,50,4,1,16261.0,17448.0,14318.0,19650.0,11801.0,12947.2
2013-12-12,18006,2013,12,12,3,50,4,1,18100.0,6785.0,29928.0,8936.0,13404.0,13249.533333333333
2013-12-13,9431,2013,12,13,4,50,4,1,18006.0,20783.0,15183.0,19744.0,11782.285714285714,12905.766666666666
2013-12-14,4575,2013,12,14,5,50,4,1,9431.0,7410.0,7110.0,10065.0,11377.285714285714,12722.766666666666
2013-12-15,1385,2013,12,15,6,50,4,1,4575.0,383.0,1365.0,20258.0,11520.42857142857,12093.666666666666
2013-12-16,23020,2013,12,16,0,51,4,1,1385.0,12885.0,15643.0,7729.0,12968.285714285714,12603.366666666667
2013-12-17,13432,2013,12,17,1,51,4,1,23020.0,16261.0,19734.0,3740.0,12564.142857142857,12926.433333333332
2013-12-18,33937,2013,12,18,2,51,4,1,13432.0,18100.0,17448.0,12479.0,14826.57142857143,13641.7
2013-12-19,15153,2013,12,19,3,51,4,1,33937.0,18006.0,6785.0,24525.0,14419.0,13329.3
2013-12-20,22233,2013,12,20,4,51,4,1,15153.0,9431.0,20783.0,5284.0,16247.857142857143,13894.266666666666
2013-12-21,3498,2013,12,21,5,51,4,1,22233.0,4575.0,7410.0,9797.0,16094.0,13684.3
2013-12-22,2334,2013,12,22,6,51,4,1,3498.0,1385.0,383.0,15233.0,16229.57142857143,13254.333333333334
2013-12-23,15339,2013,12,23,0,52,4,1,2334.0,23020.0,12885.0,6811.0,15132.285714285714,13538.6
2013-12-24,15831,2013,12,24,1,52,4,1,15339.0,13432.0,16261.0,3372.0,15475.0,13953.9
2013-12-25,11340,2013,12,25,2,52,4,1,15831.0,33937.0,18100.0,16206.0,12246.857142857143,13791.7
2013-12-26,36434,2013,12,26,3,52,4,1,11340.0,15153.0,18006.0,20901.0,15287.0,14309.466666666667
2013-12-27,10282,2013,12,27,4,52,4,1,36434.0,22233.0,9431.0,14318.0,13579.714285714286,14174.933333333332
2013-12-28,3553,2013,12,28,5,52,4,1,10282.0,3498.0,4575.0,29928.0,13587.57142857143,13295.766666666666
2013-12-29,426,2013,12,29,6,52,4,1,3553.0,2334.0,1385.0,15183.0,13315.0,12803.866666666667
2013-12-30,14291,2013,12,30,0,1,4,1,426.0,15339.0,23020.0,7110.0,13165.285714285714,13043.233333333334
2013-12-31,14179,2013,12,31,1,1,4,1,14291.0,15831.0,13432.0,1365.0,12929.285714285714,13470.366666666667
2014-01-01,3613,2014,1,1,2,1,1,0,14179.0,11340.0,33937.0,15643.0,11825.42857142857,13069.366666666667
2014-01-02,4169,2014,1,2,3,1,1,0,3613.0,36434.0,15153.0,19734.0,7216.142857142857,12550.533333333333
2014-01-03,11326,2014,1,3,4,1,1,0,4169.0,10282.0,22233.0,17448.0,7365.285714285715,12346.466666666667
2014-01-04,4705,2014,1,4,5,1,1,0,11326.0,3553.0,3498.0,6785.0,7529.857142857143,12277.133333333333
2014-01-05,427,2014,1,5,6,1,1,0,4705.0,426.0,2334.0,20783.0,7530.0,11598.6
2014-01-06,10841,2014,1,6,0,2,1,0,427.0,14291.0,15339.0,7410.0,7037.142857142857,11712.966666666667
2014-01-07,6202,2014,1,7,1,2,1,0,10841.0,14179.0,15831.0,383.0,5897.571428571428,11906.933333333332
2014-01-08,13412,2014,1,8,2,2,1,0,6202.0,3613.0,11340.0,12885.0,7297.428571428572,11924.5
2014-01-09,9743,2014,1,9,3,2,1,0,13412.0,4169.0,36434.0,16261.0,8093.714285714285,11707.233333333334
2014-01-10,4202,2014,1,10,4,2,1,0,9743.0,11326.0,10282.0,18100.0,7076.0,11243.966666666667
2014-01-11,4428,2014,1,11,5,2,1,0,4202.0,4705.0,3553.0,18006.0,7036.428571428572,10791.366666666667
2014-01-12,75,2014,1,12,6,2,1,0,4428.0,427.0,426.0,9431.0,6986.142857142857,10479.5
2014-01-13,5360,2014,1,13,0,3,1,0,75.0,10841.0,14291.0,4575.0,6203.142857142857,10505.666666666666
2014-01-14,17296,2014,1,14,1,3,1,0,5360.0,6202.0,14179.0,1385.0,7788.0,11036.033333333333
2014-01-15,6002,2014,1,15,2,3,1,0,17296.0,13412.0,3613.0,23020.0,6729.428571428572,10468.766666666666
2014-01-16,11340,2014,1,16,3,3,1,0,6002.0,9743.0,4169.0,13432.0,6957.571428571428,10399.033333333333
2014-01-17,14417,2014,1,17,4,3,1,0,11340.0,4202.0,11326.0,33937.0,8416.857142857143,9748.366666666667
2014-01-18,9694,2014,1,18,5,3,1,0,14417.0,4428.0,4705.0,15153.0,9169.142857142857,9566.4
2014-01-19,194,2014,1,19,6,3,1,0,9694.0,75.0,427.0,22233.0,9186.142857142857,8831.766666666666
2014-01-20,11622,2014,1,20,0,4,1,0,194.0,5360.0,10841.0,3498.0,10080.714285714286,9102.566666666668
2014-01-21,8762,2014,1,21,1,4,1,0,11622.0,17296.0,6202.0,2334.0,8861.57142857143,9316.833333333334
2014-01-22,12946,2014,1,22,2,4,1,0,8762.0,6002.0,13412.0,15339.0,9853.57142857143,9237.066666666668
2014-01-23,6713,2014,1,23,3,4,1,0,12946.0,11340.0,9743.0,15831.0,9192.57142857143,8933.133333333333
2014-01-24,9326,2014,1,24,4,4,1,0,6713.0,14417.0,4202.0,11340.0,8465.285714285714,8866.0
2014-01-25,7099,2014,1,25,5,4,1,0,9326.0,9694.0,4428.0,36434.0,8094.571428571428,7888.166666666667
2014-01-26,2073,2014,1,26,6,4,1,0,7099.0,194.0,75.0,10282.0,8363.0,7614.533333333334
2014-01-27,5228,2014,1,27,0,5,1,0,2073.0,11622.0,5360.0,3553.0,7449.571428571428,7670.366666666667
2014-01-28,8558,2014,1,28,1,5,1,0,5228.0,8762.0,17296.0,426.0,7420.428571428572,7941.433333333333
2014-01-29,11460,2014,1,29,2,5,1,0,8558.0,12946.0,6002.0,14291.0,7208.142857142857,7847.066666666667
2014-01-30,7594,2014,1,30,3,5,1,0,11460.0,6713.0,11340.0,14179.0,7334.0,7627.566666666667
2014-01-31,12440,2014,1,31,4,5,1,0,7594.0,9326.0,14417.0,3613.0,7778.857142857143,7921.8
2014-02-01,867,2014,2,1,5,5,1,0,12440.0,7099.0,9694.0,4169.0,6888.571428571428,7811.733333333334
2014-02-02,0,2014,2,2,6,5,1,0,867.0,2073.0,194.0,11326.0,6592.428571428572,7434.2
2014-02-03,4501,2014,2,3,0,6,1,0,0.0,5228.0,11622.0,4705.0,6488.571428571428,7427.4
2014-02-04,8191,2014,2,4,1,6,1,0,4501.0,8558.0,8762.0,427.0,6436.142857142857,7686.2
2014-02-05,6321,2014,2,5,2,6,1,0,8191.0,11460.0,12946.0,10841.0,5702.0,7535.533333333334
2014-02-06,7087,2014,2,6,3,6,1,0,6321.0,7594.0,6713.0,6202.0,5629.571428571428,7565.033333333334
2014-02-07,11014,2014,2,7,4,6,1,0,7087.0,12440.0,9326.0,13412.0,5425.857142857143,7485.1
2014-02-08,2331,2014,2,8,5,6,1,0,11014.0,867.0,7099.0,9743.0,5635.0,7238.033333333334
2014-02-09,128,2014,2,9,6,6,1,0,2331.0,0.0,2073.0,4202.0,5653.285714285715,7102.233333333334
2014-02-10,11902,2014,2,10,0,7,1,0,128.0,4501.0,5228.0,4428.0,6710.571428571428,7351.366666666667
2014-02-11,12392,2014,2,11,1,7,1,0,11902.0,8191.0,8558.0,75.0,7310.714285714285,7761.933333333333
2014-02-12,11211,2014,2,12,2,7,1,0,12392.0,6321.0,11460.0,5360.0,8009.285714285715,7956.966666666666
2014-02-13,9615,2014,2,13,3,7,1,0,11211.0,7087.0,7594.0,17296.0,8370.42857142857,7700.933333333333
2014-02-14,11483,2014,2,14,4,7,1,0,9615.0,11014.0,12440.0,6002.0,8437.42857142857,7883.633333333333
2014-02-15,2606,2014,2,15,5,7,1,0,11483.0,2331.0,867.0,11340.0,8476.714285714286,7592.5
2014-02-16,412,2014,2,16,6,7,1,0,2606.0,128.0,0.0,14417.0,8517.285714285714,7125.666666666667
2014-02-17,10510,2014,2,17,0,8,1,0,412.0,11902.0,4501.0,9694.0,8318.42857142857,7152.866666666667
2014-02-18,9960,2014,2,18,1,8,1,0,10510.0,12392.0,8191.0,194.0,7971.0,7478.4
2014-02-19,6749,2014,2,19,2,8,1,0,9960.0,11211.0,6321.0,11622.0,7333.571428571428,7315.966666666666
2014-02-20,6910,2014,2,20,3,8,1,0,6749.0,9615.0,7087.0,8762.0,6947.142857142857,7254.233333333334
2014-02-21,8020,2014,2,21,4,8,1,0,6910.0,11483.0,11014.0,12946.0,6452.428571428572,7090.033333333334
2014-02-22,2685,2014,2,22,5,8,1,0,8020.0,2606.0,2331.0,6713.0,6463.714285714285,6955.766666666666
2014-02-23,755,2014,2,23,6,8,1,0,2685.0,412.0,128.0,9326.0,6512.714285714285,6670.066666666667
2014-02-24,8064,2014,2,24,0,9,1,0,755.0,10510.0,11902.0,7099.0,6163.285714285715,6702.233333333334
2014-02-25,6741,2014,2,25,1,9,1,0,8064.0,9960.0,12392.0,2073.0,5703.428571428572,6857.833333333333
2014-02-26,4576,2014,2,26,2,9,1,0,6741.0,6749.0,11211.0,5228.0,5393.0,6836.1
2014-02-27,10046,2014,2,27,3,9,1,0,4576.0,6910.0,9615.0,8558.0,5841.0,6885.7
2014-02-28,9771,2014,2,28,4,9,1,0,10046.0,8020.0,11483.0,11460.0,6091.142857142857,6829.4
2014-03-01,2914,2014,3,1,5,9,1,0,9771.0,2685.0,2606.0,7594.0,6123.857142857143,6673.4
2014-03-02,613,2014,3,2,6,9,1,0,2914.0,755.0,412.0,12440.0,6103.571428571428,6279.166666666667
2014-03-03,4706,2014,3,3,0,10,1,0,613.0,8064.0,10510.0,867.0,5623.857142857143,6407.133333333333
2014-03-04,11929,2014,3,4,1,10,1,0,4706.0,6741.0,9960.0,0.0,6365.0,6804.766666666666
2014-03-05,6781,2014,3,5,2,10,1,0,11929.0,4576.0,6749.0,4501.0,6680.0,6880.766666666666
2014-03-06,7213,2014,3,6,3,10,1,0,6781.0,10046.0,6910.0,8191.0,6275.285714285715,6848.166666666667
2014-03-07,4781,2014,3,7,4,10,1,0,7213.0,9771.0,8020.0,6321.0,5562.428571428572,6796.833333333333
2014-03-08,3178,2014,3,8,5,10,1,0,4781.0,2914.0,2685.0,7087.0,5600.142857142857,6666.533333333334
2014-03-09,882,2014,3,9,6,10,1,0,3178.0,613.0,755.0,11014.0,5638.571428571428,6328.8
2014-03-10,5362,2014,3,10,0,11,1,0,882.0,4706.0,8064.0,2331.0,5732.285714285715,6429.833333333333
2014-03-11,12584,2014,3,11,1,11,1,0,5362.0,11929.0,6741.0,128.0,5825.857142857143,6845.033333333334
2014-03-12,9030,2014,3,12,2,11,1,0,12584.0,6781.0,4576.0,11902.0,6147.142857142857,6749.3
2014-03-13,6263,2014,3,13,3,11,1,0,9030.0,7213.0,10046.0,12392.0,6011.428571428572,6545.0
2014-03-14,14091,2014,3,14,4,11,1,0,6263.0,4781.0,9771.0,11211.0,7341.428571428572,6641.0
2014-03-15,9024,2014,3,15,5,11,1,0,14091.0,3178.0,2914.0,9615.0,8176.571428571428,6621.3
2014-03-16,69,2014,3,16,6,11,1,0,9024.0,882.0,613.0,11483.0,8060.428571428572,6240.833333333333
2014-03-17,20494,2014,3,17,0,12,1,0,69.0,5362.0,4706.0,2606.0,10222.142857142857,6837.1
2014-03-18,11184,2014,3,18,1,12,1,0,20494.0,12584.0,11929.0,412.0,10022.142857142857,7196.166666666667
2014-03-19,12634,2014,3,19,2,12,1,0,11184.0,9030.0,6781.0,10510.0,10537.0,7266.966666666666
2014-03-20,9522,2014,3,20,3,12,1,0,12634.0,6263.0,7213.0,9960.0,11002.57142857143,7252.366666666667
2014-03-21,9055,2014,3,21,4,12,1,0,9522.0,14091.0,4781.0,6749.0,10283.142857142857,7329.233333333334
2014-03-22,8993,2014,3,22,5,12,1,0,9055.0,9024.0,3178.0,6910.0,10278.714285714286,7398.666666666667
2014-03-23,240,2014,3,23,6,12,1,0,8993.0,69.0,882.0,8020.0,10303.142857142857,7139.333333333333
2014-03-24,23866,2014,3,24,0,13,1,0,240.0,20494.0,5362.0,2685.0,10784.857142857143,7845.366666666667
2014-03-25,8011,2014,3,25,1,13,1,0,23866.0,11184.0,12584.0,755.0,10331.57142857143,8087.233333333334
2014-03-26,17632,2014,3,26,2,13,1,0,8011.0,12634.0,9030.0,8064.0,11045.57142857143,8406.166666666666
2014-03-27,15204,2014,3,27,3,13,1,0,17632.0,9522.0,6263.0,6741.0,11857.285714285714,8688.266666666666
2014-03-28,10962,2014,3,28,4,13,1,0,15204.0,9055.0,14091.0,4576.0,12129.714285714286,8901.133333333333
2014-03-29,1732,2014,3,29,5,13,1,0,10962.0,8993.0,9024.0,10046.0,11092.42857142857,8624.0
2014-03-30,252,2014,3,30,6,13,1,0,1732.0,240.0,69.0,9771.0,11094.142857142857,8306.7
2014-03-31,13909,2014,3,31,0,14,1,0,252.0,23866.0,20494.0,2914.0,9671.714285714286,8673.2
2014-04-01,12109,2014,4,1,1,14,2,0,13909.0,8011.0,11184.0,613.0,10257.142857142857,9056.4
2014-04-02,14935,2014,4,2,2,14,2,0,12109.0,17632.0,12634.0,4706.0,9871.857142857143,9397.366666666667
2014-04-03,9185,2014,4,3,3,14,2,0,14935.0,15204.0,9522.0,11929.0,9012.0,9305.9
2014-04-04,2805,2014,4,4,4,14,2,0,9185.0,10962.0,9055.0,6781.0,7846.714285714285,9173.366666666667
2014-04-05,1767,2014,4,5,5,14,2,0,2805.0,1732.0,8993.0,7213.0,7851.714285714285,8991.833333333334
2014-04-06,1151,2014,4,6,6,14,2,0,1767.0,252.0,240.0,4781.0,7980.142857142857,8870.833333333334
2014-04-07,11076,2014,4,7,0,15,2,0,1151.0,13909.0,23866.0,3178.0,7575.428571428572,9134.1
2014-04-08,7563,2014,4,8,1,15,2,0,11076.0,12109.0,8011.0,882.0,6926.0,9356.8
2014-04-09,16027,2014,4,9,2,15,2,0,7563.0,14935.0,17632.0,5362.0,7082.0,9712.3
2014-04-10,8512,2014,4,10,3,15,2,0,16027.0,9185.0,15204.0,12584.0,6985.857142857143,9576.566666666668
2014-04-11,8920,2014,4,11,4,15,2,0,8512.0,2805.0,10962.0,9030.0,7859.428571428572,9572.9
2014-04-12,5151,2014,4,12,5,15,2,0,8920.0,1767.0,1732.0,6263.0,8342.857142857143,9535.833333333334
2014-04-13,1890,2014,4,13,6,15,2,0,5151.0,1151.0,252.0,14091.0,8448.42857142857,9129.133333333333
2014-04-14,12468,2014,4,14,0,16,2,0,1890.0,11076.0,13909.0,9024.0,8647.285714285714,9243.933333333332
2014-04-15,11627,2014,4,15,1,16,2,0,12468.0,7563.0,12109.0,69.0,9227.857142857143,9629.2
2014-04-16,15247,2014,4,16,2,16,2,0,11627.0,16027.0,14935.0,20494.0,9116.42857142857,9454.3
2014-04-17,11521,2014,4,17,3,16,2,0,15247.0,8512.0,9185.0,11184.0,9546.285714285714,9465.533333333333
