order_id,product_key,customer_id,geography_id,order_date_id,ship_date_id,order_priority,ship_mode,sales,profit,quantity,discount,shipping_cost
CA-2011-133704,225,MA-179954,1,263,269,Medium,Standard Class,44,11.8584,4,0.0,1.65
CA-2011-168305,237,PL-189254,1,305,312,Medium,Standard Class,44,22.2,3,0.0,2.77
CA-2011-133830,238,RL-196154,1,339,344,Medium,Standard Class,15,7.2,3,0.0,1.15
US-2011-167738,239,JC-161054,1,358,363,Medium,Standard Class,143,41.4294,1,0.0,10.28
US-2011-138247,240,BF-111704,1,358,363,Medium,Standard Class,362,101.3488,2,0.0,26.47
US-2011-138247,241,BF-111704,1,358,363,Medium,Standard Class,20,0.2034,1,0.0,1.27
CA-2012-111234,242,AB-106004,1,414,418,Medium,Standard Class,9,4.4352,3,0.0,0.7
CA-2012-121965,243,LH-171554,1,536,540,Medium,Standard Class,187,87.7443,3,0.0,5.15
CA-2012-115945,213,AB-101654,1,542,548,Medium,Standard Class,304,9.1269,3,0.0,11.27
CA-2012-162369,244,TT-212654,1,593,597,Medium,Standard Class,323,61.389,2,0.0,18.13
US-2012-139759,200,NL-183104,1,603,608,Medium,Standard Class,106,29.6688,4,0.0,6.04
CA-2012-121188,245,CB-120254,1,606,613,Medium,Standard Class,729,29.1528,9,0.0,48.16
CA-2012-121188,246,CB-120254,1,606,613,Medium,Standard Class,892,267.705,5,0.0,85.38
CA-2012-167745,247,GB-145304,1,627,632,Medium,Standard Class,17,5.07,2,0.0,0.77
CA-2012-103835,248,SC-204404,1,633,637,Medium,Standard Class,1158,335.8548,4,0.0,56.16
CA-2012-129546,249,RP-198554,1,637,644,Medium,Standard Class,186,55.845,3,0.0,12.14
CA-2012-129546,250,RP-198554,1,637,644,Medium,Standard Class,47,13.6851,3,0.0,3.51
CA-2012-160171,251,RM-196754,1,658,663,Medium,Standard Class,1641,459.396,5,0.0,99.85
CA-2012-153416,252,TS-213404,1,694,699,Medium,Standard Class,455,54.5832,7,0.0,42.98
CA-2012-149566,253,GB-145304,1,705,710,Medium,Standard Class,13,6.048,4,0.0,0.48
CA-2012-158456,254,KT-164654,1,724,729,Medium,Standard Class,46,21.5824,4,0.0,0.38
CA-2012-135580,170,CL-125654,1,730,734,Medium,Standard Class,271,122.148,3,0.0,16.48
CA-2012-135580,255,CL-125654,1,730,734,Medium,Standard Class,75,14.2386,3,0.0,4.91
CA-2013-101189,256,JB-154004,1,766,771,Medium,Standard Class,93,3.7208,2,0.0,6.61
US-2013-143280,257,TZ-215804,1,784,788,Medium,Standard Class,11,5.0055,3,0.0,1.21
CA-2013-137729,206,BF-110054,1,857,861,Medium,Standard Class,6,1.0166,1,0.0,0.24
US-2013-155971,253,RB-197954,1,889,895,Medium,Standard Class,22,10.584,7,0.0,1.72
CA-2013-113243,258,OT-187304,1,893,898,Medium,Standard Class,21,9.936,2,0.0,0.9
CA-2013-118913,259,AS-102404,1,908,912,Medium,Standard Class,61,17.0268,3,0.0,4.29
CA-2013-101343,168,RA-198854,1,930,935,Medium,Standard Class,78,3.894,2,0.0,4.31
CA-2013-140046,204,KM-166604,1,941,947,Medium,Standard Class,19,8.694,3,0.0,1.24
CA-2013-107328,260,CA-120554,1,952,959,Medium,Standard Class,488,136.6176,6,0.0,36.22
CA-2013-126732,261,LR-169154,1,977,981,Medium,Standard Class,24,0.9468,3,0.0,1.34
CA-2013-100944,262,EH-137654,1,999,1003,Medium,Standard Class,305,143.303,5,0.0,14.71
CA-2013-161746,263,CS-119504,1,1026,1032,Medium,Standard Class,341,3.4092,3,0.0,29.78
CA-2013-144218,231,JD-158954,1,1036,1040,Medium,Standard Class,1085,282.2092,7,0.0,64.42
CA-2013-109365,264,XP-218654,1,1039,1044,Medium,Standard Class,43,14.2956,2,0.0,4.21
CA-2013-109365,209,XP-218654,1,1039,1044,Medium,Standard Class,15,5.0358,7,0.0,1.34
CA-2013-145492,265,MC-176054,1,1056,1063,Medium,Standard Class,39,11.31,12,0.0,2.35
CA-2013-107104,187,MS-173654,1,1062,1066,Medium,Standard Class,65,19.488,2,0.0,3.16
CA-2013-161025,266,GM-144404,1,1069,1075,Medium,Standard Class,773,108.1752,4,0.0,53.32
US-2013-103674,267,AP-107204,1,1072,1076,Medium,Standard Class,14,0.0,7,0.0,1.25
CA-2013-129868,268,MC-181304,1,1092,1097,Medium,Standard Class,8,2.054,2,0.0,0.54
CA-2013-129868,269,MC-181304,1,1092,1097,Medium,Standard Class,18,4.9728,2,0.0,1.23
CA-2014-161333,270,JL-158354,1,1130,1135,Medium,Standard Class,47,16.38,4,0.0,2.86
CA-2014-161333,193,JL-158354,1,1130,1135,Medium,Standard Class,139,38.9312,4,0.0,7.18
CA-2014-110478,271,SP-208604,1,1160,1165,Medium,Standard Class,15,7.015,1,0.0,1.53
CA-2014-143084,272,BP-110504,1,1174,1178,Medium,Standard Class,19,9.312,5,0.0,1.76
CA-2014-140515,273,GZ-145454,1,1175,1180,Medium,Standard Class,381,106.7808,7,0.0,21.55
CA-2014-128965,209,PS-187604,1,1204,1209,Medium,Standard Class,11,3.597,5,0.0,0.69
CA-2014-128965,274,PS-187604,1,1204,1209,Medium,Standard Class,23,11.2896,8,0.0,2.01
CA-2014-128965,275,PS-187604,1,1204,1209,Medium,Standard Class,7,3.4686,2,0.0,0.62
CA-2014-139437,175,RD-195854,1,1281,1286,Medium,Standard Class,88,0.8792,4,0.0,6.23
CA-2014-106824,181,AT-107354,1,1285,1289,Medium,Standard Class,6,0.1188,3,0.0,0.39
CA-2014-162012,276,KB-162404,1,1289,1296,Medium,Standard Class,168,43.706,5,0.0,10.21
CA-2014-117261,277,TH-212354,1,1344,1350,Medium,Standard Class,54,0.5432,4,0.0,3.88
US-2014-115609,276,CS-125054,1,1403,1408,Medium,Standard Class,168,43.706,5,0.0,10.3
CA-2014-100013,278,ZC-219104,1,1407,1412,Medium,Standard Class,15,7.4872,2,0.0,1.03
CA-2014-110842,279,GA-147254,1,1412,1417,Medium,Standard Class,11,2.8314,1,0.0,0.85
CA-2014-126242,280,MC-181004,1,1420,1425,Medium,Standard Class,305,76.2525,9,0.0,12.16
CA-2014-121398,164,FH-143654,1,1456,1460,Medium,Standard Class,271,2.7062,2,0.0,16.73
CA-2011-157147,281,BD-116054,2,14,19,High,Standard Class,20,6.567,5,0.0,3.03
CA-2011-157147,282,BD-116054,2,14,19,High,Standard Class,1326,238.653,5,0.0,187.65
CA-2011-128237,283,CA-122654,2,84,89,Medium,Standard Class,25,9.9216,6,0.0,2.03
CA-2011-128237,284,CA-122654,2,84,89,Medium,Standard Class,15,3.72,2,0.0,1.35
CA-2011-128237,127,CA-122654,2,84,89,Medium,Standard Class,7,1.9024,2,0.0,0.46
CA-2011-141838,285,DK-128354,2,85,90,High,Second Class,3,0.84,2,0.0,0.19
CA-2011-128055,200,AA-103154,2,90,95,Medium,Standard Class,53,14.8344,2,0.0,3.17
CA-2011-105172,286,PK-189104,2,94,99,High,Standard Class,19,9.072,6,0.0,2.66
CA-2011-133851,287,CM-124454,2,160,167,Low,Standard Class,23,10.626,2,0.0,2.24
CA-2011-133851,171,CM-124454,2,160,167,Low,Standard Class,7,0.1472,2,0.0,0.84
CA-2011-113271,288,DS-130304,2,190,195,Medium,Standard Class,6,2.224,2,0.0,0.28
CA-2011-116932,141,ME-180104,2,202,206,Medium,Standard Class,99,25.792,5,0.0,7.53
CA-2011-117464,110,NP-183254,2,203,205,High,Second Class,12,3.2256,4,0.0,1.92
CA-2011-117464,289,NP-183254,2,203,205,High,Second Class,237,68.585,10,0.0,28.62
CA-2011-145254,290,NC-185354,2,204,208,High,Standard Class,41,11.803,5,0.0,3.27
CA-2011-143917,291,KL-166454,2,206,208,High,Second Class,54,15.0416,4,0.0,5.53
CA-2011-143917,292,KL-166454,2,206,208,High,Second Class,8188,327.506,5,0.0,16.77
CA-2011-150490,293,SS-205904,2,217,223,Medium,Standard Class,46,12.8744,2,0.0,4.43
CA-2011-150490,261,SS-205904,2,217,223,Medium,Standard Class,16,0.6312,2,0.0,0.29
US-2011-164406,294,BD-116054,2,227,231,High,Standard Class,153,42.8148,3,0.0,20.47
CA-2011-143336,295,ZD-219254,2,239,244,High,Second Class,9,2.4824,2,0.0,1.58
CA-2011-130449,161,VP-217604,2,249,252,Medium,First Class,58,27.4856,8,0.0,3.81
CA-2011-168592,296,DP-133904,2,251,257,Medium,Standard Class,57,24.3595,5,0.0,5.59
CA-2011-168592,297,DP-133904,2,251,257,Medium,Standard Class,4,1.9698,2,0.0,0.29
CA-2011-168592,219,DP-133904,2,251,257,Medium,Standard Class,15,4.1916,1,0.0,1.26
CA-2011-159849,298,JK-156404,2,262,262,High,Same Day,6,0.1134,3,0.0,0.67
CA-2011-156433,299,ES-140204,2,263,269,Medium,Standard Class,10,4.5816,2,0.0,0.2
CA-2011-153969,135,HF-149954,2,264,268,High,Standard Class,60,15.4752,3,0.0,6.51
CA-2011-153969,300,HF-149954,2,264,268,High,Standard Class,78,36.8245,5,0.0,7.85
CA-2011-153969,301,HF-149954,2,264,268,High,Standard Class,16,7.3132,2,0.0,2.3
CA-2011-123344,302,JD-160604,2,267,272,Medium,Standard Class,212,8.4784,4,0.0,7.99
CA-2011-138240,303,SJ-205004,2,282,287,Medium,Standard Class,145,41.934,3,0.0,8.56
CA-2011-139451,304,DN-136904,2,285,289,Medium,Standard Class,15,4.172,5,0.0,0.45
CA-2011-139451,305,DN-136904,2,285,289,Medium,Standard Class,21,6.2031,1,0.0,1.54
CA-2011-155264,306,RP-192704,2,292,295,Medium,Second Class,19,9.0,5,0.0,2.31
CA-2011-115889,191,SH-203954,2,306,310,High,Standard Class,363,105.2468,2,0.0,34.38
CA-2011-144666,307,JP-155204,2,313,315,Critical,Second Class,93,24.9804,6,0.0,21.12
CA-2011-144666,263,JP-155204,2,313,315,Critical,Second Class,341,3.4092,3,0.0,51.9
CA-2011-128622,308,SC-202604,2,319,321,Critical,Second Class,11,3.285,3,0.0,2.3
CA-2011-140662,309,TS-212054,2,321,323,High,First Class,241,72.432,3,0.0,14.77
CA-2011-105249,310,DH-136754,2,332,332,Medium,Same Day,41,19.872,4,0.0,3.39
CA-2011-105249,171,DH-136754,2,332,332,Medium,Same Day,7,0.1472,2,0.0,1.36
CA-2011-159800,311,SG-204704,2,332,335,High,First Class,44,11.7936,3,0.0,3.95
CA-2011-153983,312,AH-102104,2,333,340,Medium,Standard Class,30,15.2,5,0.0,2.12
CA-2011-110786,313,AJ-107954,2,363,367,High,Standard Class,275,126.3942,9,0.0,0.2
CA-2012-158701,311,JL-151754,2,370,375,Medium,Standard Class,87,23.5872,6,0.0,5.39
CA-2012-155306,248,GA-145154,2,473,477,High,Standard Class,1448,419.8185,5,0.0,114.8
CA-2012-155306,288,GA-145154,2,473,477,High,Standard Class,6,2.224,2,0.0,0.33
CA-2012-103716,314,KB-165854,2,486,492,Medium,Standard Class,35,9.702,3,0.0,3.03
CA-2012-104486,315,PO-188504,2,487,492,High,Standard Class,37,10.4496,3,0.0,3.61
CA-2012-104486,316,PO-188504,2,487,492,High,Standard Class,35,10.518,2,0.0,5.55
CA-2012-150770,146,LC-168704,2,489,492,Critical,First Class,9,2.5578,3,0.0,2.23
CA-2012-136735,317,HA-149204,2,573,580,Low,Standard Class,168,78.8942,2,0.0,21.59
CA-2012-130456,245,DS-131804,2,599,604,Medium,Standard Class,81,3.2392,1,0.0,4.69
CA-2012-130204,318,DB-131204,2,612,618,Low,Standard Class,31,8.4888,3,0.0,4.69
CA-2012-167255,227,RH-195104,2,636,638,High,Second Class,16,4.3428,1,0.0,1.95
CA-2012-169201,319,HG-149654,2,637,640,Critical,First Class,44,15.246,2,0.0,17.63
CA-2012-169201,320,HG-149654,2,637,640,Critical,First Class,43,14.2758,3,0.0,12.13
CA-2012-121391,321,AA-103154,2,643,646,Critical,First Class,27,7.0096,2,0.0,5.23
CA-2012-152891,322,TB-216254,2,664,669,Medium,Standard Class,60,16.3215,3,0.0,2.59
CA-2012-110289,323,NB-186554,2,668,672,High,Standard Class,211,103.3116,4,0.0,18.58
CA-2012-145485,324,JM-161954,2,675,675,High,Same Day,63,15.7,4,0.0,11.68
CA-2012-164497,325,AJ-109454,2,698,700,Medium,First Class,45,15.3952,4,0.0,0.16
CA-2012-168634,154,AF-108704,2,706,711,Medium,Standard Class,8,2.0228,2,0.0,0.67
CA-2012-127502,326,MT-178154,2,710,714,Medium,Standard Class,6,2.8224,2,0.0,0.27
CA-2012-130113,244,AH-100304,2,727,731,Medium,Standard Class,323,61.389,2,0.0,26.7
CA-2013-153661,327,SC-207254,2,761,762,Medium,First Class,26,12.2247,9,0.0,2.51
CA-2013-153661,280,SC-207254,2,761,762,Medium,First Class,305,76.2525,9,0.0,34.33
CA-2013-120005,247,TS-211604,2,794,794,High,Same Day,25,7.605,3,0.0,3.5
CA-2013-127138,328,DK-132254,2,803,806,Medium,Second Class,155,40.274,5,0.0,6.36
CA-2013-127138,329,DK-132254,2,803,806,Medium,Second Class,31,14.9744,4,0.0,1.8
CA-2013-127138,164,DK-132254,2,803,806,Medium,Second Class,677,6.7655,5,0.0,18.47
CA-2013-136301,292,EH-137654,2,804,806,Critical,Second Class,4913,196.5036,3,0.0,56.09
CA-2013-123358,215,BT-116804,2,832,839,Medium,Standard Class,114,44.3664,3,0.0,10.27
CA-2013-123358,266,BT-116804,2,832,839,Medium,Standard Class,580,81.1314,3,0.0,38.67
CA-2013-123358,330,BT-116804,2,832,839,Medium,Standard Class,151,6.0264,9,0.0,12.16
CA-2013-152800,331,SP-209204,2,835,837,High,First Class,6,2.8764,3,0.0,1.23
CA-2013-122728,332,EB-139304,2,870,876,Medium,Standard Class,104,26.07,3,0.0,4.92
CA-2013-107216,333,PV-189854,2,897,900,Medium,First Class,7,2.0416,4,0.0,1.61
CA-2013-107216,122,PV-189854,2,897,900,Medium,First Class,9,2.5056,3,0.0,1.8
CA-2013-140382,161,RD-199004,2,906,908,High,Second Class,22,10.3071,3,0.0,3.38
CA-2013-140382,334,RD-199004,2,906,908,High,Second Class,94,25.2936,4,0.0,13.19
CA-2013-147137,335,AA-106454,2,917,919,High,First Class,44,20.6612,2,0.0,5.16
CA-2013-147137,336,AA-106454,2,917,919,High,First Class,28,0.5584,4,0.0,5.79
CA-2013-109953,264,RB-193604,2,927,931,Medium,Standard Class,152,50.0346,7,0.0,7.26
CA-2013-144855,337,DL-134954,2,935,937,Critical,Second Class,6,3.024,2,0.0,1.6
CA-2013-149335,105,BC-111254,2,938,938,Critical,Same Day,37,11.151,9,0.0,12.15
CA-2013-112585,338,RW-196304,2,943,946,Medium,First Class,716,178.91,2,0.0,113.49
CA-2013-150343,339,PK-190754,2,960,964,High,Standard Class,11,5.1042,3,0.0,1.57
CA-2013-120859,340,CV-128054,2,976,979,Medium,First Class,22,10.94,2,0.0,1.9
CA-2013-113096,341,SZ-200354,2,977,979,High,First Class,47,12.0978,3,0.0,6.54
US-2013-114888,342,CC-124304,2,994,999,Medium,Second Class,6,1.872,3,0.0,0.19
CA-2013-100244,142,GM-146954,2,995,999,High,Standard Class,12,3.1752,4,0.0,1.86
CA-2013-101385,343,JW-160754,2,1000,1006,Medium,Standard Class,17,6.9552,4,0.0,1.37
CA-2013-156811,225,BP-110954,2,1032,1038,Medium,Standard Class,44,11.8584,4,0.0,3.53
CA-2013-105494,344,PC-187454,2,1046,1048,High,First Class,156,42.0714,7,0.0,47.91
CA-2013-152940,345,RO-197804,2,1046,1049,Medium,First Class,30,4.461,1,0.0,8.14
CA-2013-149482,346,RR-193154,2,1050,1055,High,Standard Class,7,3.4686,2,0.0,0.28
CA-2013-118500,232,HJ-148754,2,1053,1054,High,First Class,50,13.365,5,0.0,11.65
US-2013-108455,347,MK-181604,2,1068,1074,Medium,Standard Class,34,8.8062,3,0.0,1.79
CA-2013-115224,348,DB-136154,2,1074,1077,High,Second Class,352,81.0474,2,0.0,13.24
CA-2013-115224,349,DB-136154,2,1074,1077,High,Second Class,34,9.534,3,0.0,4.8
CA-2013-131289,295,SP-206204,2,1074,1080,Medium,Standard Class,9,2.4824,2,0.0,0.73
CA-2014-111738,132,CM-123854,2,1100,1104,Medium,Standard Class,9,3.1008,3,0.0,0.59
CA-2014-108000,350,LS-169454,2,1109,1113,Medium,Standard Class,10,4.89,1,0.0,0.42
CA-2014-144589,102,TM-210104,2,1117,1122,Medium,Standard Class,24,7.986,5,0.0,1.07
CA-2014-150469,351,CJ-120104,2,1123,1127,Medium,Standard Class,12,5.6832,8,0.0,1.0
CA-2014-139304,352,VG-217904,2,1126,1130,High,Standard Class,8,2.1684,3,0.0,1.08
CA-2014-139304,353,VG-217904,2,1126,1130,High,Standard Class,9,2.2282,1,0.0,0.19
CA-2014-164329,354,MM-179204,2,1127,1127,Medium,Same Day,129,6.465,2,0.0,6.57
CA-2014-112725,355,EH-141254,2,1127,1134,Low,Standard Class,13,5.733,7,0.0,1.36
CA-2014-112725,126,EH-141254,2,1127,1134,Low,Standard Class,9,2.3814,3,0.0,1.69
CA-2014-125101,280,SH-199754,2,1162,1166,High,Second Class,68,16.945,2,0.0,4.24
CA-2014-167640,356,FC-142454,2,1162,1166,Medium,Standard Class,24,8.1192,6,0.0,1.72
CA-2014-167640,205,FC-142454,2,1162,1166,Medium,Standard Class,12,5.6448,4,0.0,0.53
CA-2014-116288,245,BS-113804,2,1168,1173,High,Standard Class,243,9.7176,3,0.0,39.81
CA-2014-147942,357,MS-173654,2,1188,1192,High,Standard Class,6,2.7166,2,0.0,0.39
US-2014-138086,358,JO-155504,2,1203,1207,High,Standard Class,41,12.222,3,0.0,1.74
CA-2014-137876,278,DJ-135104,2,1217,1222,High,Standard Class,31,14.9744,4,0.0,3.68
CA-2014-163209,359,MK-181604,2,1220,1224,Medium,Standard Class,23,6.6584,7,0.0,0.3
US-2014-141943,360,DK-129854,2,1222,1226,High,Standard Class,23,11.58,2,0.0,3.08
US-2014-104451,259,MM-180554,2,1225,1229,High,Second Class,81,22.7024,4,0.0,9.98
CA-2014-117632,361,CS-121754,2,1229,1235,Medium,Standard Class,8,2.0979,1,0.0,0.36
CA-2014-117632,362,CS-121754,2,1229,1235,Medium,Standard Class,239,4.7724,2,0.0,6.9
CA-2014-100748,177,RB-197954,2,1230,1237,Medium,Standard Class,58,27.4856,8,0.0,5.81
CA-2014-113530,363,BC-111254,2,1236,1238,Medium,Second Class,4,1.0208,2,0.0,0.19
CA-2014-113530,144,BC-111254,2,1236,1238,Medium,Second Class,6,1.395,1,0.0,0.41
CA-2014-130106,115,VF-217154,2,1239,1243,High,Standard Class,3,0.7228,1,0.0,0.33
CA-2014-130106,359,VF-217154,2,1239,1243,High,Standard Class,10,2.8536,3,0.0,1.66
US-2014-131849,364,GH-144104,2,1254,1258,High,Standard Class,26,0.0,5,0.0,3.62
CA-2014-159107,365,KT-164804,2,1272,1274,Critical,Second Class,3,1.3536,1,0.0,0.39
CA-2014-130841,366,MH-176204,2,1306,1310,High,Standard Class,15,4.1944,1,0.0,1.62
CA-2014-161102,151,EC-140504,2,1309,1312,High,First Class,57,15.2712,2,0.0,6.74
CA-2014-168942,210,EM-139604,2,1310,1314,Medium,Second Class,187,50.3658,3,0.0,7.56
CA-2014-168396,258,BD-117254,2,1312,1317,Medium,Second Class,52,24.84,5,0.0,1.41
US-2014-103828,367,JK-153704,2,1322,1322,High,Same Day,84,22.6233,7,0.0,7.79
US-2014-103828,119,JK-153704,2,1322,1322,High,Same Day,60,15.4752,3,0.0,8.59
US-2014-103828,318,JK-153704,2,1322,1322,High,Same Day,31,8.4888,3,0.0,5.67
US-2014-103828,368,JK-153704,2,1322,1322,High,Same Day,32,9.2568,4,0.0,5.4
CA-2014-169264,369,NP-187004,2,1323,1325,High,Second Class,17,4.3368,6,0.0,2.26
CA-2014-169264,326,NP-187004,2,1323,1325,High,Second Class,6,2.8224,2,0.0,0.83
CA-2014-119011,370,LR-170354,2,1329,1334,High,Standard Class,227,63.4368,6,0.0,9.08
CA-2014-119011,371,LR-170354,2,1329,1334,High,Standard Class,17,5.166,3,0.0,1.85
CA-2014-132619,354,MS-177704,2,1340,1345,Medium,Standard Class,194,9.6975,3,0.0,12.65
CA-2014-110380,372,PF-192254,2,1342,1347,High,Standard Class,7,1.7739,3,0.0,0.6
CA-2014-161823,304,AG-103004,2,1343,1348,High,Standard Class,6,1.6688,2,0.0,0.56
CA-2014-144484,260,CB-120254,2,1351,1351,High,Same Day,407,113.848,5,0.0,106.72
US-2014-116652,273,RD-194804,2,1355,1359,High,Standard Class,109,30.5088,2,0.0,12.72
US-2014-116652,373,RD-194804,2,1355,1359,High,Standard Class,99,41.706,10,0.0,13.29
CA-2014-130715,374,CY-127454,2,1356,1360,High,Standard Class,18,8.771,5,0.0,2.03
CA-2014-106180,142,SH-199754,2,1358,1363,Medium,Standard Class,9,2.3814,3,0.0,0.87
CA-2014-106180,339,SH-199754,2,1358,1363,Medium,Standard Class,11,5.1042,3,0.0,1.18
CA-2014-123778,309,BS-117554,2,1363,1370,Medium,Standard Class,161,48.288,2,0.0,9.44
CA-2014-130148,308,NK-184904,2,1364,1368,Medium,Second Class,7,2.19,2,0.0,0.55
US-2014-106145,375,RA-198854,2,1366,1366,Medium,Same Day,72,33.0648,6,0.0,6.98
CA-2014-106033,376,FG-142604,2,1385,1388,High,Second Class,88,26.376,4,0.0,5.47
CA-2014-131492,377,HH-150104,2,1389,1394,Medium,Second Class,9,4.3008,2,0.0,0.62
CA-2014-131492,286,HH-150104,2,1389,1394,Medium,Second Class,32,15.12,10,0.0,2.24
CA-2014-123491,378,JK-152054,2,1400,1406,Medium,Standard Class,1702,510.636,14,0.0,107.69
CA-2014-123491,281,JK-152054,2,1400,1406,Medium,Standard Class,20,6.567,5,0.0,2.04
CA-2014-123491,379,JK-152054,2,1400,1406,Medium,Standard Class,44,20.6142,6,0.0,5.05
US-2014-153948,380,FM-142904,2,1407,1407,Critical,Same Day,41,19.872,4,0.0,10.06
CA-2014-105130,381,PJ-188354,2,1422,1426,High,Standard Class,12,3.1752,4,0.0,0.62
CA-2014-123701,382,PG-188204,2,1425,1428,Medium,First Class,28,9.9936,4,0.0,7.03
US-2014-133312,318,BD-115004,2,1426,1430,Medium,Standard Class,10,2.8296,1,0.0,0.66
CA-2014-101665,383,TZ-215804,2,1426,1432,Medium,Standard Class,5,1.3416,2,0.0,0.47
CA-2014-116715,210,VW-217754,2,1433,1436,High,First Class,560,151.0974,9,0.0,185.31
CA-2014-117457,337,KH-165104,2,1439,1443,Medium,Standard Class,28,13.608,9,0.0,2.07
CA-2014-117926,384,AS-102254,2,1439,1443,High,Second Class,69,20.844,1,0.0,12.04
CA-2014-108854,385,DM-133454,2,1439,1445,Low,Standard Class,43,11.1176,1,0.0,6.21
CA-2014-122770,205,EP-139154,2,1444,1449,Medium,Standard Class,9,4.2336,3,0.0,0.57
CA-2014-158736,386,TT-214604,2,1449,1455,Low,Standard Class,6,1.6704,2,0.0,0.59
US-2014-123463,387,GZ-144704,2,1454,1454,Critical,Same Day,13,5.9312,4,0.0,2.1
CA-2014-163979,191,KH-166904,2,1459,1464,High,Second Class,726,210.4936,4,0.0,156.45
CA-2011-111857,388,NM-184454,2,113,116,Medium,Second Class,49,22.9877,1,0.0,4.34
CA-2011-113271,389,DS-130304,2,190,195,Medium,Standard Class,32,15.552,5,0.0,2.14
CA-2011-157546,390,RD-197204,2,201,203,High,First Class,23,10.7301,3,0.0,6.37
US-2011-164406,42,BD-116054,2,227,231,High,Standard Class,93,41.823,3,0.0,9.38
CA-2011-135699,391,HH-150104,2,241,241,Medium,Same Day,110,53.8608,2,0.0,6.2
CA-2011-135699,392,HH-150104,2,241,241,Medium,Same Day,13,6.4128,2,0.0,2.21
CA-2011-156433,73,ES-140204,2,263,269,Medium,Standard Class,22,10.6428,4,0.0,1.23
CA-2011-153969,393,HF-149954,2,264,268,High,Standard Class,19,9.4815,3,0.0,2.46
CA-2011-153969,20,HF-149954,2,264,268,High,Standard Class,39,17.334,9,0.0,2.59
CA-2011-155264,394,RP-192704,2,292,295,Medium,Second Class,147,68.9631,3,0.0,7.86
CA-2011-144666,395,JP-155204,2,313,315,Critical,Second Class,63,28.819,7,0.0,21.97
CA-2011-144666,396,JP-155204,2,313,315,Critical,Second Class,95,45.528,5,0.0,28.78
CA-2011-140662,397,TS-212054,2,321,323,High,First Class,734,352.296,7,0.0,121.19
CA-2011-103401,65,GR-145604,2,325,330,Medium,Standard Class,13,6.2208,2,0.0,0.67
CA-2011-154781,398,SC-206804,2,325,330,Medium,Standard Class,7,3.0268,2,0.0,0.25
US-2011-147648,399,LS-169754,2,330,335,Medium,Standard Class,82,40.1702,2,0.0,3.37
CA-2011-154592,400,EH-140054,2,341,342,Critical,First Class,165,80.7912,3,0.0,61.23
CA-2011-104976,401,CK-127604,2,343,350,Medium,Standard Class,35,16.9932,6,0.0,2.88
US-2011-106334,402,JF-154904,2,361,367,Medium,Standard Class,13,5.778,3,0.0,0.98
CA-2011-110786,403,AJ-107954,2,363,367,High,Standard Class,21,9.504,4,0.0,2.5
CA-2012-155306,404,GA-145154,2,473,477,High,Standard Class,12,5.8604,2,0.0,1.34
CA-2012-159380,405,CS-125054,2,498,502,Medium,Standard Class,26,11.556,6,0.0,0.58
CA-2012-159380,406,CS-125054,2,498,502,Medium,Standard Class,13,5.778,3,0.0,1.57
CA-2012-144267,407,NZ-185654,2,599,601,High,First Class,60,28.1718,3,0.0,14.54
CA-2012-144267,402,NZ-185654,2,599,601,High,First Class,4,1.926,1,0.0,0.68
CA-2012-144267,8,NZ-185654,2,599,601,High,First Class,24,11.7208,4,0.0,3.28
CA-2012-167255,408,RH-195104,2,636,638,High,Second Class,147,73.41,3,0.0,16.78
CA-2012-167255,18,RH-195104,2,636,638,High,Second Class,13,6.2208,2,0.0,1.41
CA-2012-109736,409,DJ-134204,2,649,650,Medium,First Class,45,21.7728,7,0.0,3.86
CA-2012-110289,95,NB-186554,2,668,672,High,Standard Class,33,16.032,5,0.0,2.04
CA-2013-106460,410,GT-147104,2,781,784,Critical,Second Class,71,33.3136,2,0.0,11.01
CA-2013-122728,411,EB-139304,2,870,876,Medium,Standard Class,18,8.7906,3,0.0,2.22
CA-2013-105760,412,KC-162554,2,902,903,Medium,First Class,17,8.0464,2,0.0,1.14
CA-2013-140382,413,RD-199004,2,906,908,High,Second Class,20,9.3906,1,0.0,2.95
CA-2013-100244,414,GM-146954,2,995,999,High,Standard Class,66,30.2634,9,0.0,8.25
